fpr,tpr,threshold
0.0003,0.2227,0.9992255
0.0003,0.2231,0.9992229
0.0003,0.2233,0.99922264
0.0003,0.2245,0.99921143
0.0003,0.2247,0.9992112
0.0003,0.2252,0.9992017
0.0003,0.2254,0.9992015
0.0003,0.2257,0.99920136
0.0003,0.2261,0.99919695
0.0003,0.2263,0.9991967
0.0003,0.2264,0.9991928
0.0003,0.2266,0.9991924
0.0003,0.2306,0.9991573
0.0003,0.2308,0.99915695
0.0003,0.2319,0.9991487
0.0003,0.2321,0.99914813
0.0003,0.2339,0.9991258
0.0003,0.2341,0.99912494
0.0003,0.2353,0.99911314
0.0003,0.2355,0.9991117
0.0003,0.2366,0.99910337
0.0003,0.2368,0.99910223
0.0003,0.2381,0.99908507
0.0003,0.2383,0.9990833
0.0003,0.242,0.99904543
0.0003,0.2422,0.9990422
0.0003,0.2461,0.9989967
0.0003,0.2465,0.9989961
0.0003,0.2468,0.998992
0.0003,0.247,0.99899095
0.0003,0.2488,0.99897134
0.0003,0.249,0.9989706
0.0003,0.2526,0.9989231
0.0003,0.2528,0.99892116
0.0003,0.2562,0.99886
0.0003,0.2564,0.9988586
0.0003,0.257,0.99885225
0.0003,0.2572,0.99884915
0.0003,0.2574,0.998845
0.0003,0.2576,0.9988444
0.0004,0.2576,0.99884367
0.0004,0.2604,0.99881303
0.0004,0.2606,0.9988127
0.0004,0.2633,0.9987715
0.0004,0.2635,0.9987709
0.0004,0.266,0.9987404
0.0004,0.2662,0.9987386
0.0004,0.2667,0.99873143
0.0004,0.2669,0.9987287
0.0004,0.2686,0.9987068
0.0004,0.2688,0.9987062
0.0004,0.2703,0.9986891
0.0004,0.2705,0.9986885
0.0004,0.2729,0.9986486
0.0004,0.2731,0.9986451
0.0004,0.2744,0.99861884
0.0004,0.2746,0.9986173
0.0004,0.2755,0.99860495
0.0004,0.2757,0.99860436
0.0004,0.2758,0.9986041
0.0004,0.276,0.9986039
0.0004,0.2793,0.9985423
0.0004,0.2795,0.99854064
0.0004,0.2804,0.99852765
0.0004,0.2806,0.99852645
0.0004,0.2815,0.9985159
0.0004,0.2817,0.9985135
0.0004,0.2818,0.9985085
0.0004,0.282,0.9985073
0.0004,0.2849,0.9984633
0.0004,0.2851,0.9984616
0.0004,0.2877,0.9984211
0.0004,0.288,0.99842095
0.0004,0.2903,0.99839467
0.0004,0.2905,0.99839455
0.0004,0.2923,0.9983656
0.0004,0.2925,0.9983612
0.0004,0.2926,0.99836093
0.0004,0.2928,0.99836
0.0004,0.2985,0.9982526
0.0004,0.2987,0.99825114
0.0004,0.303,0.998175
0.0005,0.303,0.9981725
0.0005,0.3037,0.9981641
0.0005,0.3039,0.99816316
