fpr,tpr,threshold
0.0015,0.4626,0.9856455
0.0015,0.4632,0.98559326
0.0016,0.4632,0.98557705
0.0016,0.4649,0.9854708
0.0017,0.4649,0.98546255
0.0017,0.4658,0.98539203
0.0018,0.4658,0.9853902
0.0018,0.4669,0.98526186
0.0018,0.4671,0.9852505
0.0019,0.4671,0.98524046
0.0019,0.468,0.98513305
0.002,0.468,0.9851269
0.002,0.4701,0.98498154
0.0021,0.4701,0.9849777
0.0021,0.4832,0.98354244
0.0021,0.4834,0.9835359
0.0021,0.485,0.983405
0.0022,0.485,0.98336583
0.0022,0.5024,0.98129076
0.0023,0.5024,0.9812835
0.0023,0.5029,0.981215
0.0023,0.5031,0.9812014
0.0023,0.5117,0.98014075
0.0024,0.5117,0.98013854
0.0024,0.5126,0.9800459
0.0025,0.5126,0.9800361
0.0025,0.5134,0.97996396
0.0026,0.5134,0.97995603
0.0026,0.5154,0.979653
0.0027,0.5154,0.97964376
0.0027,0.5283,0.9778111
0.0028,0.5283,0.97778314
0.0028,0.5296,0.9775687
0.0029,0.5296,0.9775648
0.0029,0.5331,0.9771568
0.003,0.5331,0.9771399
0.003,0.5345,0.9769108
0.0031,0.5346,0.9768797
0.0031,0.5382,0.97630376
0.0032,0.5382,0.97629786
0.0032,0.5445,0.975392
0.0033,0.5445,0.9753769
0.0033,0.5466,0.9749274
0.0034,0.5466,0.97492176
0.0034,0.5559,0.97339994
0.0034,0.5561,0.97338223
0.0034,0.5581,0.9731112
0.0035,0.5581,0.97310966
0.0035,0.5596,0.9728133
0.0036,0.5596,0.97279274
0.0036,0.5598,0.9727647
0.0036,0.5619,0.9723113
0.0037,0.5619,0.9722854
0.0037,0.5633,0.97209924
0.0038,0.5633,0.97209656
0.0038,0.5771,0.9697609
0.0039,0.5771,0.96975905
0.0039,0.5778,0.9696212
0.004,0.5778,0.96959645
0.004,0.5843,0.96826684
0.0041,0.5843,0.96825725
0.0041,0.5903,0.9670347
0.0041,0.5905,0.9670001
0.0042,0.5905,0.9669999
0.0042,0.5938,0.96632653
0.0043,0.5938,0.96631974
0.0043,0.5997,0.9650769
0.0044,0.5997,0.96499115
0.0044,0.6002,0.964877
0.0045,0.6002,0.96487194
0.0045,0.6065,0.9630809
0.0046,0.6065,0.96307933
0.0046,0.6072,0.9630157
0.0046,0.6074,0.96299523
0.0046,0.6085,0.9627841
0.0047,0.6085,0.9627669
0.0047,0.613,0.9619992
0.0048,0.613,0.9619938
0.0048,0.6169,0.96101505
0.0049,0.6169,0.9609247
0.0049,0.6186,0.96061677
0.005,0.6186,0.96061456
0.005,0.6203,0.96022683
0.0051,0.6203,0.96020454
0.0051,0.6205,0.9601587
0.0051,0.6207,0.96015245
0.0051,0.625,0.9589472
0.0052,0.625,0.9588646
0.0052,0.6333,0.9564924
0.0052,0.6335,0.9564869
0.0052,0.6397,0.9546385
0.0053,0.6397,0.95463157
0.0053,0.6425,0.9535877
0.0054,0.6425,0.95357275
0.0054,0.6447,0.9527027
0.0055,0.6447,0.9527019
0.0055,0.6481,0.9516953
0.0056,0.6481,0.9516908
0.0056,0.6486,0.95161164
0.0057,0.6486,0.95160645
0.0057,0.6523,0.9505883
0.0058,0.6523,0.95058614
0.0058,0.6576,0.9491228
0.0059,0.6576,0.949064
0.0059,0.6577,0.94905114
0.006,0.6577,0.94895226
0.006,0.6587,0.94857293
0.0061,0.6587,0.9485516
0.0061,0.6618,0.9476277
0.0062,0.6618,0.9476247
0.0062,0.662,0.9475975
0.0062,0.6636,0.94690675
0.0062,0.6638,0.9468778
0.0062,0.6661,0.9462852
0.0063,0.6661,0.9462602
0.0063,0.6761,0.94239116
0.0064,0.6761,0.94238466
0.0064,0.6776,0.9416263
0.0065,0.6776,0.9415984
0.0065,0.6819,0.9396717
0.0066,0.6819,0.9396599
0.0066,0.6834,0.9392548
0.0067,0.6834,0.9392515
0.0067,0.6849,0.93867785
0.0068,0.6849,0.93866986
0.0068,0.6862,0.938124
0.0069,0.6862,0.9381181
0.0069,0.6881,0.9371044
0.007,0.6881,0.9370539
0.007,0.6896,0.9364611
0.0071,0.6896,0.93645316
0.0071,0.6917,0.9353999
0.0072,0.6917,0.93532705
0.0072,0.6934,0.93468475
0.0073,0.6934,0.93467075
0.0073,0.695,0.9341445
0.0074,0.695,0.93413633
0.0074,0.6957,0.9333109
0.0074,0.6959,0.93327606
0.0074,0.6986,0.9322387
0.0075,0.6986,0.93218094
0.0075,0.7025,0.93007565
0.0076,0.7025,0.9300728
0.0076,0.7038,0.92928886
0.0077,0.7038,0.9292823
0.0077,0.7048,0.9286239
0.0078,0.7048,0.92861176
0.0078,0.7055,0.92820096
0.0079,0.7055,0.92816085
0.0079,0.7062,0.92768997
0.0079,0.7064,0.927655
0.0079,0.7087,0.92688423
0.008,0.7087,0.92686945
0.008,0.7113,0.9257954
0.0082,0.7113,0.9257487
0.0082,0.7128,0.9251578
0.0083,0.7128,0.92515767
0.0083,0.7133,0.92492235
0.0083,0.7135,0.92490876
0.0083,0.7158,0.9238756
0.0084,0.7158,0.9238671
0.0084,0.7165,0.9233734
0.0085,0.7165,0.92331517
0.0085,0.7171,0.92308754
0.0086,0.7171,0.923059
0.0086,0.7175,0.9227481
0.0087,0.7175,0.9227033
0.0087,0.7183,0.92240405
0.0088,0.7183,0.9221791
0.0088,0.719,0.92165357
0.0088,0.7192,0.9215827
0.0088,0.7204,0.9209098
0.0089,0.7204,0.9209079
0.0089,0.7216,0.9202385
0.0089,0.7218,0.92020875
0.0089,0.7235,0.91934866
0.009,0.7235,0.9193241
0.009,0.7253,0.9181932
0.0091,0.7253,0.9181423
0.0091,0.7266,0.9175084
0.0092,0.7266,0.9175071
0.0092,0.7268,0.91749465
0.0093,0.7268,0.91746217
0.0093,0.7281,0.916665
0.0094,0.7281,0.91661733
0.0094,0.7295,0.9158006
0.0095,0.7295,0.9157858
0.0095,0.7299,0.9154532
0.0096,0.7299,0.9154519
0.0096,0.7342,0.91224766
0.0097,0.7342,0.91223305
0.0097,0.7347,0.9119777
0.0098,0.7347,0.91169876
0.0098,0.7352,0.9115422
0.0099,0.7352,0.91149086
0.0099,0.7357,0.9112625
0.0101,0.7357,0.9112297
0.0101,0.7361,0.91102165
0.0101,0.7363,0.9109415
0.0101,0.7365,0.9108384
0.0103,0.7365,0.91069555
0.0103,0.7368,0.91058886
0.0104,0.7368,0.91058207
0.0104,0.7383,0.90950257
0.0105,0.7383,0.90950054
0.0105,0.7397,0.9084725
0.0106,0.7397,0.9084381
0.0106,0.7398,0.9084193
0.0107,0.7398,0.9081559
0.0107,0.7403,0.90778345
0.0108,0.7403,0.9076035
0.0108,0.7407,0.9072009
0.011,0.7407,0.9069483
0.011,0.7411,0.9067387
0.0111,0.7411,0.9067291
0.0111,0.7413,0.9063064
0.0112,0.7413,0.9062852
0.0112,0.7442,0.90396595
0.0113,0.7442,0.90394455
0.0113,0.7443,0.9039298
0.0114,0.7443,0.90387934
0.0114,0.7454,0.90339756
0.0115,0.7454,0.9033814
0.0115,0.7472,0.9020953
0.0116,0.7472,0.9020195
0.0116,0.7473,0.9020089
0.0117,0.7473,0.90199584
0.0117,0.7474,0.90184534
0.0118,0.7474,0.90182495
0.0118,0.7476,0.9016567
0.0119,0.7476,0.90164214
0.0119,0.7485,0.9011292
0.012,0.7485,0.90108997
0.012,0.7489,0.9007197
0.0121,0.7489,0.90068924
0.0121,0.7491,0.9006608
0.0122,0.7491,0.90063703
0.0122,0.751,0.89947134
0.0122,0.7512,0.8994552
0.0122,0.7517,0.8990313
0.0123,0.7517,0.89901495
0.0123,0.7532,0.8983817
0.0124,0.7532,0.89821476
0.0124,0.7533,0.8981676
0.0124,0.7535,0.89810455
0.0124,0.754,0.8977594
0.0125,0.754,0.8977245
0.0125,0.7549,0.89713615
0.0126,0.7549,0.89697254
0.0126,0.7565,0.8958367
0.0127,0.7565,0.89583015
0.0127,0.757,0.8954447
0.0128,0.757,0.8954138
0.0128,0.7581,0.89445114
0.0129,0.7581,0.89425135
0.0129,0.7583,0.89423764
0.013,0.7583,0.89417017
0.013,0.7585,0.8939064
0.0131,0.7585,0.89388
0.0131,0.7591,0.8933033
0.0132,0.7591,0.8932953
0.0132,0.7596,0.8929989
0.0134,0.7596,0.89290863
