fpr,tpr,threshold
0.0,0.1581,0.99991274
0.0,0.1584,0.99991226
0.0,0.1588,0.999912
0.0,0.1592,0.9999119
0.0,0.1594,0.99991167
0.0,0.16,0.9999112
0.0,0.1606,0.9999101
0.0,0.161,0.9999099
0.0,0.1614,0.9999093
0.0,0.1616,0.9999089
0.0,0.1618,0.9999083
0.0,0.162,0.9999082
0.0,0.1624,0.9999081
0.0,0.1628,0.99990785
0.0,0.1629,0.99990773
0.0,0.1631,0.9999076
0.0,0.1632,0.99990726
0.0,0.1635,0.9999069
0.0,0.1639,0.9999062
0.0,0.1643,0.99990594
0.0,0.1645,0.9999058
0.0,0.1649,0.9999056
0.0,0.165,0.99990547
0.0,0.1652,0.99990475
0.0,0.1658,0.9999031
0.0,0.166,0.99990296
0.0,0.1664,0.9999018
0.0,0.167,0.9999012
0.0,0.1672,0.9999007
0.0,0.1675,0.9999006
0.0,0.1678,0.9999002
0.0,0.1681,0.9999001
0.0,0.1682,0.99989986
0.0,0.1684,0.99989974
0.0,0.1685,0.9998996
0.0,0.1688,0.9998995
0.0,0.169,0.99989927
0.0,0.1693,0.99989915
0.0,0.1694,0.9998989
0.0,0.17,0.9998983
0.0,0.1702,0.99989784
0.0,0.1704,0.9998977
0.0,0.1706,0.9998975
0.0,0.171,0.9998969
0.0,0.1712,0.9998965
0.0,0.1714,0.9998964
0.0,0.1715,0.9998963
0.0,0.1718,0.99989617
0.0,0.1719,0.99989605
0.0,0.1721,0.99989593
0.0,0.1723,0.9998952
0.0,0.1726,0.9998951
0.0,0.1729,0.9998944
0.0,0.1731,0.9998939
0.0,0.1735,0.9998933
0.0,0.1738,0.9998932
0.0,0.174,0.99989295
0.0,0.1741,0.99989283
0.0,0.1743,0.9998926
0.0,0.1746,0.99989235
0.0,0.1752,0.99989164
0.0,0.1758,0.99989057
0.0,0.176,0.9998903
0.0,0.1766,0.999889
0.0,0.1768,0.99988806
0.0,0.1773,0.9998869
0.0,0.1776,0.9998864
0.0,0.1777,0.99988616
0.0,0.1781,0.9998858
0.0,0.1783,0.99988556
0.0,0.1787,0.9998853
0.0,0.1788,0.99988484
0.0,0.1791,0.9998846
0.0,0.1793,0.9998834
0.0,0.1797,0.99988306
0.0,0.1799,0.99988246
0.0,0.1803,0.99988234
0.0,0.1814,0.99987924
0.0,0.1816,0.9998791
0.0,0.1822,0.99987805
0.0,0.1826,0.9998777
0.0,0.1829,0.9998771
0.0,0.1832,0.99987686
0.0,0.1836,0.9998759
0.0,0.1842,0.99987495
0.0,0.1847,0.999874
0.0,0.185,0.9998739
0.0,0.1852,0.9998734
0.0,0.1854,0.99987304
0.0,0.1856,0.9998729
0.0,0.186,0.9998727
0.0,0.1862,0.99987257
0.0,0.1863,0.9998722
0.0,0.1865,0.9998721
0.0,0.1871,0.99987113
0.0,0.1872,0.99987066
0.0,0.1876,0.99986994
0.0,0.1878,0.9998696
0.0,0.188,0.99986935
0.0,0.1885,0.99986815
