fpr,tpr,threshold
0.0098,0.9384,0.9586818
0.0098,0.9398,0.95513827
0.0099,0.9398,0.9545632
0.0099,0.9413,0.9508295
0.01,0.9413,0.9506455
0.01,0.9414,0.95063835
0.0101,0.9414,0.9506234
0.0101,0.9416,0.94891995
0.0102,0.9416,0.94794255
0.0102,0.942,0.9473715
0.0103,0.942,0.9473164
0.0103,0.9425,0.9462952
0.0104,0.9425,0.9461729
0.0104,0.9431,0.9428767
0.0105,0.9431,0.9427624
0.0105,0.9437,0.94064003
0.0106,0.9437,0.9405816
0.0106,0.9444,0.9369458
0.0107,0.9444,0.9369044
0.0107,0.9445,0.9361653
0.0108,0.9445,0.9359746
0.0108,0.9452,0.93442595
0.011,0.9452,0.9327934
0.011,0.9455,0.9315956
0.0111,0.9455,0.9311607
0.0111,0.9461,0.9280182
0.0112,0.9461,0.92793936
0.0112,0.9465,0.9269608
0.0113,0.9465,0.92689925
0.0113,0.9472,0.9236001
0.0115,0.9472,0.9227959
0.0115,0.9474,0.92270315
0.0116,0.9474,0.9223059
0.0116,0.9482,0.9182105
0.0117,0.9482,0.91759485
0.0117,0.9487,0.9158858
0.0118,0.9487,0.9141481
0.0118,0.949,0.9118641
0.0119,0.949,0.9109143
0.0119,0.9498,0.90574986
0.012,0.9498,0.90474993
0.012,0.9501,0.90249366
0.0121,0.9501,0.90192115
0.0121,0.9504,0.900012
0.0122,0.9504,0.8999383
0.0122,0.9509,0.89673334
0.0124,0.9509,0.89604217
0.0124,0.9511,0.8942034
0.0126,0.9511,0.8917965
0.0126,0.9519,0.8856643
0.0127,0.9519,0.88515455
0.0127,0.9528,0.8772129
0.0128,0.9528,0.876743
0.0128,0.9533,0.87426686
0.0128,0.9535,0.8742571
0.0128,0.9537,0.8727558
0.0129,0.9537,0.87236995
0.0129,0.9542,0.869156
0.013,0.9542,0.86758596
0.013,0.9543,0.8666193
0.0133,0.9543,0.8649782
0.0133,0.9555,0.8571445
0.0134,0.9555,0.85696834
0.0134,0.9556,0.85670704
0.0136,0.9556,0.8553636
0.0136,0.956,0.85149324
0.0138,0.956,0.84924823
0.0138,0.9563,0.8480357
0.014,0.9563,0.84695923
0.014,0.9568,0.84210443
0.0142,0.9568,0.84175634
0.0142,0.9571,0.84078795
0.0146,0.9571,0.83906704
0.0146,0.9584,0.8302667
0.0147,0.9584,0.82894737
0.0147,0.959,0.82445407
0.0148,0.959,0.8239305
0.0148,0.9591,0.82373554
0.0149,0.9591,0.8226759
0.0149,0.9597,0.8153571
0.015,0.9597,0.8153009
0.015,0.9598,0.8146892
0.0151,0.9598,0.81446934
0.0151,0.96,0.81260586
0.0152,0.96,0.8115039
0.0152,0.9602,0.80999804
0.0153,0.9602,0.8049364
0.0153,0.9606,0.7990613
0.0154,0.9606,0.7982009
0.0154,0.9608,0.79342145
0.0155,0.9608,0.79139155
0.0155,0.9609,0.78856754
0.0157,0.9609,0.7869136
0.0157,0.9611,0.7840389
0.0161,0.9611,0.78055775
0.0161,0.9613,0.779527
0.0162,0.9613,0.7793588
0.0162,0.9616,0.77569616
0.0163,0.9616,0.77530795
0.0163,0.9618,0.77406365
0.0165,0.9618,0.7734437
0.0165,0.9624,0.765832
0.0166,0.9624,0.76577544
0.0166,0.9626,0.7623436
0.0167,0.9626,0.76211226
0.0167,0.9628,0.76156867
0.0168,0.9628,0.7614487
0.0168,0.9631,0.7581777
0.0169,0.9631,0.75655246
0.0169,0.9635,0.7524244
0.017,0.9635,0.7518179
0.017,0.9641,0.7476106
0.0171,0.9641,0.7469593
0.0171,0.9644,0.742464
