fpr,tpr,threshold
0.0002,0.2313,0.99983704
0.0002,0.2315,0.99983656
0.0002,0.2319,0.9998348
0.0002,0.2323,0.99983335
0.0002,0.2324,0.999833
0.0002,0.233,0.99983215
0.0002,0.2331,0.9998319
0.0002,0.2333,0.9998317
0.0002,0.2343,0.9998273
0.0002,0.2346,0.9998272
0.0002,0.2347,0.99982697
0.0002,0.2349,0.9998265
0.0002,0.2355,0.99982494
0.0002,0.236,0.9998247
0.0002,0.2363,0.9998235
0.0002,0.2365,0.9998233
0.0002,0.2374,0.999819
0.0002,0.2376,0.9998179
0.0002,0.2378,0.9998166
0.0002,0.238,0.9998161
0.0002,0.2382,0.9998159
0.0002,0.2386,0.99981457
0.0002,0.2389,0.9998129
0.0002,0.2391,0.9998128
0.0002,0.2392,0.99981195
0.0002,0.2395,0.9998118
0.0002,0.2398,0.999811
0.0002,0.24,0.9998103
0.0002,0.2404,0.99980885
0.0002,0.2406,0.9998087
0.0002,0.2408,0.9998079
0.0002,0.241,0.9998078
0.0002,0.2415,0.99980754
0.0002,0.2417,0.99980634
0.0002,0.2421,0.999806
0.0002,0.2431,0.9998035
0.0002,0.2433,0.99980265
0.0002,0.2437,0.9998018
0.0002,0.2439,0.9998012
0.0002,0.2443,0.99979895
0.0002,0.2445,0.99979883
0.0002,0.2448,0.9997981
0.0002,0.2452,0.99979764
0.0002,0.2468,0.9997905
0.0002,0.247,0.99979025
0.0002,0.2473,0.9997893
0.0002,0.2477,0.9997886
0.0002,0.248,0.9997874
0.0002,0.2483,0.9997873
0.0002,0.2487,0.9997863
0.0002,0.249,0.99978584
0.0002,0.2496,0.9997824
0.0002,0.2498,0.99978155
0.0002,0.25,0.9997813
0.0002,0.2502,0.9997812
0.0002,0.2507,0.9997788
0.0002,0.2509,0.99977833
0.0002,0.2513,0.9997764
0.0002,0.2515,0.9997762
0.0002,0.2521,0.9997745
0.0002,0.2523,0.99977356
0.0002,0.2527,0.9997719
0.0002,0.2529,0.99977165
0.0002,0.253,0.9997714
0.0002,0.2532,0.99977106
0.0002,0.2534,0.99977046
0.0002,0.2536,0.99977034
0.0002,0.2542,0.9997677
0.0002,0.2544,0.9997675
0.0002,0.255,0.99976593
0.0002,0.2554,0.9997652
0.0002,0.2569,0.9997607
0.0002,0.2572,0.99976045
0.0002,0.2574,0.99975985
0.0002,0.2575,0.99975973
0.0002,0.2577,0.9997596
0.0002,0.2583,0.9997582
0.0002,0.2585,0.9997577
0.0002,0.2591,0.99975663
0.0002,0.2593,0.99975616
0.0002,0.2595,0.9997558
0.0002,0.2597,0.9997557
0.0002,0.26,0.99975544
0.0002,0.2604,0.9997547
0.0002,0.2606,0.9997546
0.0002,0.2613,0.9997503
0.0002,0.2615,0.99974984
0.0002,0.2616,0.9997496
0.0002,0.2618,0.9997489
0.0002,0.2622,0.99974734
0.0002,0.2625,0.99974686
0.0002,0.2632,0.99974304
0.0002,0.2634,0.99974173
0.0002,0.264,0.9997384
0.0002,0.2642,0.99973816
0.0002,0.2646,0.9997365
0.0002,0.2648,0.99973625
0.0002,0.2654,0.9997342
0.0002,0.2656,0.99973375
0.0002,0.2657,0.99973327
0.0002,0.2659,0.99973303
0.0002,0.2663,0.9997322
0.0002,0.2665,0.9997298
0.0002,0.2671,0.9997279
0.0002,0.2673,0.99972767
0.0002,0.2676,0.99972695
0.0002,0.2678,0.99972683
0.0002,0.2683,0.99972516
0.0002,0.2685,0.99972445
0.0002,0.2686,0.9997242
0.0002,0.2688,0.9997236
0.0002,0.2692,0.99972135
0.0002,0.2694,0.99972075
0.0002,0.27,0.9997185
0.0002,0.2702,0.9997179
0.0002,0.2727,0.99971014
0.0002,0.2729,0.99971
0.0002,0.2741,0.999705
0.0002,0.2743,0.9997044
0.0002,0.2756,0.9997003
0.0002,0.2764,0.99969876
0.0002,0.2765,0.99969804
0.0002,0.2767,0.9996978
0.0002,0.2774,0.9996933
0.0002,0.2776,0.99969316
0.0002,0.2783,0.9996898
0.0002,0.2785,0.9996896
0.0002,0.2792,0.9996866
0.0002,0.2794,0.99968576
0.0002,0.2796,0.99968517
0.0002,0.2798,0.9996848
0.0002,0.2805,0.9996811
0.0002,0.2807,0.9996809
0.0002,0.2834,0.9996697
0.0002,0.2836,0.99966955
0.0002,0.2845,0.9996667
0.0002,0.2849,0.9996648
0.0002,0.2851,0.9996635
0.0002,0.2854,0.99966216
0.0002,0.2861,0.99965847
0.0002,0.2863,0.99965787
0.0002,0.2871,0.9996544
0.0002,0.2873,0.99965405
0.0002,0.2878,0.9996512
0.0002,0.288,0.99965
0.0002,0.2895,0.9996443
0.0002,0.2897,0.99964416
0.0002,0.2898,0.99964404
0.0002,0.2901,0.9996439
0.0002,0.2902,0.9996437
0.0002,0.2904,0.99964345
0.0002,0.2921,0.99963677
0.0002,0.2923,0.9996362
0.0002,0.2936,0.9996309
0.0002,0.2938,0.9996306
0.0002,0.2953,0.99961996
0.0002,0.2955,0.999619
0.0002,0.2958,0.99961793
0.0002,0.2959,0.9996177
0.0002,0.2961,0.999617
0.0002,0.2966,0.9996138
0.0002,0.2969,0.9996137
0.0002,0.2973,0.99961025
0.0002,0.2975,0.99960977
0.0002,0.298,0.9996068
0.0002,0.2982,0.99960667
0.0002,0.2985,0.99960536
0.0002,0.2987,0.9996051
0.0002,0.2996,0.99959856
0.0002,0.2998,0.9995981
0.0002,0.3001,0.9995975
0.0002,0.3003,0.99959666
0.0002,0.3013,0.9995914
0.0002,0.3015,0.99959093
0.0002,0.3022,0.99958843
0.0002,0.3024,0.99958724
0.0002,0.3025,0.9995871
0.0002,0.3027,0.9995858
0.0002,0.3035,0.9995832
0.0002,0.3037,0.999582
0.0002,0.3051,0.9995716
0.0002,0.3053,0.99957126
0.0002,0.3069,0.99956185
0.0002,0.3073,0.9995609
0.0002,0.3074,0.99956053
0.0002,0.3077,0.9995598
0.0002,0.3078,0.99955934
0.0002,0.308,0.99955887
0.0002,0.3083,0.9995579
0.0002,0.3085,0.9995573
0.0002,0.3095,0.99955136
0.0002,0.3097,0.9995511
0.0002,0.3106,0.9995454
0.0002,0.3108,0.9995443
0.0002,0.3117,0.9995402
0.0002,0.3119,0.9995396
0.0002,0.3134,0.99953187
0.0002,0.3136,0.9995315
0.0002,0.3139,0.99953115
0.0002,0.3141,0.9995295
0.0002,0.3143,0.99952865
0.0002,0.3152,0.999522
0.0002,0.3154,0.9995216
0.0002,0.3159,0.99951684
0.0002,0.3161,0.9995158
0.0002,0.3164,0.9995148
0.0002,0.3166,0.9995147
0.0002,0.3168,0.99951184
0.0002,0.317,0.9995111
0.0002,0.3176,0.99950695
0.0002,0.3178,0.99950624
0.0002,0.3187,0.99950194
0.0002,0.3191,0.9995004
0.0002,0.3202,0.9994947
0.0002,0.3204,0.9994943
0.0002,0.3205,0.99949276
0.0002,0.3207,0.9994924
0.0002,0.3208,0.99949205
0.0002,0.321,0.99949145
0.0002,0.322,0.9994856
0.0002,0.3222,0.9994854
0.0002,0.3223,0.9994848
0.0002,0.3225,0.99948454
0.0002,0.3238,0.99947435
0.0002,0.324,0.9994742
0.0002,0.3249,0.9994702
0.0002,0.3251,0.99946994
0.0002,0.3267,0.9994599
0.0002,0.3269,0.99945945
0.0002,0.3275,0.999456
0.0002,0.3277,0.99945575
0.0002,0.3354,0.9994134
0.0002,0.3356,0.9994129
0.0002,0.3375,0.9994018
0.0002,0.3377,0.99940133
0.0002,0.3388,0.9993956
0.0002,0.339,0.9993955
0.0002,0.3395,0.99939346
0.0002,0.3397,0.999393
0.0002,0.3409,0.9993881
0.0002,0.3411,0.9993874
0.0002,0.3425,0.9993812
0.0002,0.3427,0.99938095
0.0002,0.3428,0.9993808
0.0002,0.343,0.99938047
0.0002,0.3449,0.999366
0.0002,0.3451,0.99936575
0.0002,0.3454,0.99936324
0.0002,0.3456,0.9993631
0.0002,0.3473,0.9993468
0.0002,0.3475,0.99934536
0.0002,0.3484,0.99934155
0.0002,0.3486,0.9993412
0.0002,0.3488,0.99933904
0.0002,0.349,0.99933857
0.0002,0.3509,0.99933016
0.0002,0.3511,0.99932957
0.0002,0.3523,0.99932003
0.0003,0.3523,0.9993199
0.0003,0.3544,0.999305
0.0003,0.3546,0.99930394
0.0003,0.3547,0.9993036
0.0003,0.3551,0.99930215
0.0004,0.3551,0.9993019
0.0004,0.3569,0.99929047
0.0004,0.3571,0.9992901
